index,data,seed,e,kappa,cl_ml_ratio,ml_sat,ml_unsat,cl_sat,cl_unsat,lambda_minus,lambda_plus,ARI,p1_slvr_status,p1_clause_gen,p1_solver,p1_total,p2_slvr_status,p2_clause_gen,p2_solver,p2_total,total_time,final_slvr_status,total_slvr_time
807,iris,3556,0.1,0.25,5,15,0,22,0,755,23,0.920752551,OPTIMUM,0.05683,0.08602,0.15769,OPTIMUM,0.06175,0.24593,0.72726,0.88495,OPTIMUM,0.33195
808,iris,3556,0.1,0.5,1,23,0,52,0,755,23,0.960266667,OPTIMUM,0.05658,0.08487,0.16077,OPTIMUM,0.06373,0.29328,0.75289,0.91366,OPTIMUM,0.37815
809,iris,3556,0.1,0.5,2,23,0,52,0,755,23,0.960266667,OPTIMUM,0.05599,0.08291,0.15653,OPTIMUM,0.06259,0.30674,0.77161,0.92814,OPTIMUM,0.38965
810,iris,3556,0.1,0.5,3,23,0,52,0,755,23,0.960266667,OPTIMUM,0.05724,0.07877,0.15741,OPTIMUM,0.06052,0.29121,0.74187,0.89928,OPTIMUM,0.36998
811,iris,3556,0.1,0.5,5,23,0,52,0,755,23,0.960266667,OPTIMUM,0.05621,0.08141,0.15502,OPTIMUM,0.06117,0.29107,0.75364,0.90866,OPTIMUM,0.37248
812,iris,3556,0.1,0.7,1,33,0,72,0,755,23,0.922155102,OPTIMUM,0.05586,0.06729,0.13729,OPTIMUM,0.06203,0.17809,0.58637,0.72366,OPTIMUM,0.24538
813,iris,3556,0.1,0.7,2,33,0,72,0,755,23,0.922155102,OPTIMUM,0.05636,0.07626,0.14781,OPTIMUM,0.06354,0.19255,0.59695,0.74476,OPTIMUM,0.26881
814,iris,3556,0.1,0.7,3,33,0,72,0,755,23,0.922155102,OPTIMUM,0.05764,0.06766,0.1389,OPTIMUM,0.06097,0.1827,0.58174,0.72064,OPTIMUM,0.25036
815,iris,3556,0.1,0.7,5,33,0,72,0,755,23,0.922155102,OPTIMUM,0.05527,0.06598,0.13491,OPTIMUM,0.0632,0.17995,0.58336,0.71827,OPTIMUM,0.24593
816,iris,3556,0.1,1,1,44,0,106,0,854,23,0.941012256,OPTIMUM,0.06042,0.10937,0.18396,OPTIMUM,0.06179,0.22584,0.59961,0.78357,OPTIMUM,0.33521
817,iris,3556,0.1,1,2,44,0,106,0,854,23,0.941012256,OPTIMUM,0.05521,0.10737,0.18385,OPTIMUM,0.06273,0.23504,0.6339,0.81775,OPTIMUM,0.34241
818,iris,3556,0.1,1,3,44,0,106,0,854,23,0.941012256,OPTIMUM,0.05774,0.11063,0.18612,OPTIMUM,0.06133,0.23557,0.61131,0.79743,OPTIMUM,0.3462
819,iris,3556,0.1,1,5,44,0,106,0,854,23,0.941012256,OPTIMUM,0.05524,0.11331,0.18808,OPTIMUM,0.06067,0.22682,0.60837,0.79645,OPTIMUM,0.34013
820,iris,3556,0.1,1.5,1,72,1,152,0,854,23,0.960277692,OPTIMUM,0.05641,0.37132,0.44293,OPTIMUM,0.06038,0.17328,0.41038,0.85331,OPTIMUM,0.5446
821,iris,3556,0.1,1.5,2,72,1,152,0,854,23,0.960277692,OPTIMUM,0.05532,0.16333,0.23434,OPTIMUM,0.06448,0.17032,0.40697,0.64131,OPTIMUM,0.33365
822,iris,3556,0.1,1.5,3,72,1,152,0,854,23,0.960277692,OPTIMUM,0.05642,0.14905,0.21971,OPTIMUM,0.06084,0.21839,0.44898,0.66869,OPTIMUM,0.36744
823,iris,3556,0.1,1.5,5,72,1,152,0,854,23,0.960277692,OPTIMUM,0.05668,0.16104,0.23459,OPTIMUM,0.06177,0.20192,0.43526,0.66985,OPTIMUM,0.36296
824,iris,3556,0.1,1.75,1,83,1,178,0,854,23,0.979932005,OPTIMUM,0.0561,0.58027,0.65462,OPTIMUM,0.06249,0.16837,0.39684,1.05146,OPTIMUM,0.74864
825,iris,3556,0.1,1.75,2,83,1,178,0,854,23,0.979932005,OPTIMUM,0.05692,0.48063,0.55163,OPTIMUM,0.06139,0.1684,0.40166,0.95329,OPTIMUM,0.64903
826,iris,3556,0.1,1.75,3,83,1,178,0,854,23,0.979932005,OPTIMUM,0.05638,0.34428,0.43689,OPTIMUM,0.0641,0.16135,0.38764,0.82453,OPTIMUM,0.50563
827,iris,3556,0.1,1.75,5,83,1,178,0,854,23,0.979932005,OPTIMUM,0.05869,0.22559,0.29882,OPTIMUM,0.06153,0.16431,0.38338,0.6822,OPTIMUM,0.3899
828,iris,3556,0.1,2,1,97,1,201,1,854,23,0.979932005,OPTIMUM,0.0578,0.4216,0.49525,OPTIMUM,0.06076,0.07513,0.25139,0.74664,OPTIMUM,0.49673
829,iris,3556,0.1,2,2,97,1,201,1,854,23,0.979932005,OPTIMUM,0.05721,0.63529,0.70769,OPTIMUM,0.06098,0.07221,0.25478,0.96247,OPTIMUM,0.7075
830,iris,3556,0.1,2,3,94,4,202,0,854,31,0.979932005,OPTIMUM,0.05852,0.79705,0.87996,OPTIMUM,0.06008,0.10117,0.28354,1.1635,OPTIMUM,0.89822
831,iris,3556,0.1,2,5,94,4,202,0,854,31,0.979932005,OPTIMUM,0.06048,0.60929,0.68543,OPTIMUM,0.06163,0.09252,0.27478,0.96021,OPTIMUM,0.70181
832,libras,3556,0.1,0.1,1,3,0,33,0,2433,126,0.189049642,OPTIMUM,7.7676,25.12777,33.67,SATISFIABLE,7.76523,900.04335,945.62917,979.29917,SATISFIABLE,925.17112
833,libras,3556,0.1,0.1,2,3,0,33,0,2614,132,0.172709016,OPTIMUM,7.87115,25.19722,34.16643,SATISFIABLE,7.9396,900.05538,946.08371,980.25014,SATISFIABLE,925.2526
834,libras,3556,0.1,0.1,3,3,0,33,0,2584,115,0.191667447,OPTIMUM,8.05522,25.27477,34.58857,SATISFIABLE,7.79032,900.05337,945.54638,980.13495,SATISFIABLE,925.32814
835,libras,3556,0.1,0.1,5,3,0,33,0,2530,122,0.159265483,OPTIMUM,7.87859,25.25509,34.24229,SATISFIABLE,8.01831,900.04638,945.88468,980.12697,SATISFIABLE,925.30147
836,libras,3556,0.1,0.25,1,7,0,83,0,2463,115,0.147152949,OPTIMUM,7.98712,44.3359,53.4734,SATISFIABLE,7.89372,900.05265,931.51318,984.98658,SATISFIABLE,944.38855
837,libras,3556,0.1,0.25,2,7,0,83,0,2618,117,0.187367518,OPTIMUM,7.79101,44.44756,53.39702,SATISFIABLE,7.77424,900.052,932.8591,986.25612,SATISFIABLE,944.49956
838,libras,3556,0.1,0.25,3,7,0,83,0,2604,25,0.117920298,OPTIMUM,7.92866,44.01671,53.07635,SATISFIABLE,7.87451,900.03321,931.43807,984.51442,SATISFIABLE,944.04992
839,libras,3556,0.1,0.25,5,7,0,83,0,2681,130,0.182715501,OPTIMUM,8.07121,44.09212,53.29544,SATISFIABLE,7.83003,900.04485,931.34354,984.63898,SATISFIABLE,944.13697
840,libras,3556,0.1,0.5,1,15,0,165,0,2763,56,0.189497456,OPTIMUM,7.8896,64.20631,73.25308,SATISFIABLE,7.77564,900.04796,914.66539,987.91847,SATISFIABLE,964.25427
841,libras,3556,0.1,0.5,2,15,0,165,0,2765,51,0.185314828,OPTIMUM,8.10553,73.39626,82.65845,SATISFIABLE,7.7144,900.04347,914.55611,997.21456,SATISFIABLE,973.43973
842,libras,3556,0.1,0.5,3,15,0,165,0,2719,43,0.21975363,OPTIMUM,7.82534,66.98921,75.93468,SATISFIABLE,7.88771,900.02409,914.76864,990.70332,SATISFIABLE,967.0133
843,libras,3556,0.1,0.5,5,15,0,165,0,2739,55,0.201347063,OPTIMUM,7.87189,62.78718,71.79801,SATISFIABLE,7.77608,900.02854,914.57587,986.37388,SATISFIABLE,962.81572
844,libras,3556,0.1,0.7,1,19,0,232,0,3463,138,0.190522869,OPTIMUM,7.87253,98.6156,107.64307,OPTIMUM,7.66963,735.1683,744.35739,852.00046,OPTIMUM,833.7839
845,libras,3556,0.1,0.7,2,19,0,232,0,3463,138,0.190522869,OPTIMUM,8.10482,67.66178,76.58277,OPTIMUM,7.80106,736.82242,746.17952,822.76229,OPTIMUM,804.4842
846,libras,3556,0.1,0.7,3,19,0,232,0,3463,138,0.190522869,OPTIMUM,7.9443,67.21637,75.95225,OPTIMUM,7.77379,728.99704,738.28116,814.23341,OPTIMUM,796.21341
847,libras,3556,0.1,0.7,5,19,0,232,0,3463,138,0.190522869,OPTIMUM,7.96462,143.78091,152.57407,OPTIMUM,7.75358,728.00115,737.27387,889.84794,OPTIMUM,871.78206
848,libras,3556,0.1,1,1,32,0,328,0,0,0,,OPTIMUM,8.16478,164.17568,173.13079,UNKNOWN,7.84311,900.01649,909.4014,1082.53219,UNKNOWN,1064.19217
849,libras,3556,0.1,1,2,32,0,328,0,0,0,,OPTIMUM,7.90156,239.12531,248.14803,UNKNOWN,7.72829,900.01865,909.24673,1157.39476,UNKNOWN,1139.14396
850,libras,3556,0.1,1,3,32,0,328,0,0,0,,OPTIMUM,7.93179,115.41664,124.53035,UNKNOWN,8.11698,900.02223,909.62503,1034.15538,UNKNOWN,1015.43887
851,libras,3556,0.1,1,5,32,0,328,0,0,0,,OPTIMUM,7.9294,152.78516,162.19475,UNKNOWN,7.91656,900.03368,909.57427,1071.76902,UNKNOWN,1052.81884
852,libras,3556,0.1,1.5,1,46,1,493,0,0,0,,SATISFIABLE,8.21008,900.03874,909.45318,UNKNOWN,7.89193,900.03559,909.54685,1819.00003,UNKNOWN,1800.07433
853,libras,3556,0.1,1.5,2,47,0,493,0,0,0,,OPTIMUM,7.85326,277.61088,286.30412,UNKNOWN,7.90487,900.0327,909.497,1195.80112,UNKNOWN,1177.64358
854,libras,3556,0.1,1.5,3,46,1,493,0,0,0,,SATISFIABLE,8.0293,900.04864,909.24439,UNKNOWN,7.74793,900.02308,909.32417,1818.56856,UNKNOWN,1800.07172
855,libras,3556,0.1,1.5,5,43,4,493,0,0,0,,SATISFIABLE,7.89439,900.04054,908.78689,UNKNOWN,7.809,900.0353,909.44325,1818.23014,UNKNOWN,1800.07584
856,libras,3556,0.1,1.75,1,50,0,580,0,0,0,,OPTIMUM,8.02361,648.48253,657.6383,UNKNOWN,7.72081,900.03209,909.3636,1567.0019,UNKNOWN,1548.51462
857,libras,3556,0.1,1.75,2,47,3,580,0,0,0,,SATISFIABLE,7.95587,900.04711,909.19845,UNKNOWN,7.95097,900.01631,909.53563,1818.73408,UNKNOWN,1800.06342
858,libras,3556,0.1,1.75,3,49,1,580,0,0,0,,SATISFIABLE,7.95736,900.03872,909.18892,UNKNOWN,7.73961,900.03164,909.37652,1818.56544,UNKNOWN,1800.07036
859,libras,3556,0.1,1.75,5,47,3,580,0,0,0,,SATISFIABLE,7.89292,900.03082,909.10884,UNKNOWN,7.76167,900.01621,909.37538,1818.48422,UNKNOWN,1800.04703
860,libras,3556,0.1,2,1,54,3,658,5,0,0,,SATISFIABLE,7.86286,900.04416,909.02086,UNKNOWN,7.78085,900.03634,909.6093,1818.63016,UNKNOWN,1800.0805
861,libras,3556,0.1,2,2,52,5,663,0,0,0,,SATISFIABLE,8.19354,900.02149,909.38364,UNKNOWN,7.79275,900.03425,909.41948,1818.80312,UNKNOWN,1800.05574
862,libras,3556,0.1,2,3,49,8,663,0,0,0,,SATISFIABLE,7.85131,900.03966,908.7101,UNKNOWN,7.65113,900.01628,909.49003,1818.20013,UNKNOWN,1800.05594
863,libras,3556,0.1,2,5,49,8,663,0,0,0,,SATISFIABLE,7.82457,900.04436,908.74088,UNKNOWN,7.76147,900.03505,909.40272,1818.1436,UNKNOWN,1800.07941
864,lsun,3556,0.1,0.1,1,16,0,24,0,923,104,1,OPTIMUM,0.10307,0.96654,1.1058,OPTIMUM,0.10753,0.87607,5.20177,6.30757,OPTIMUM,1.84261
865,lsun,3556,0.1,0.1,2,16,0,24,0,923,104,1,OPTIMUM,0.10241,0.95669,1.09582,OPTIMUM,0.10995,0.88312,5.28323,6.37905,OPTIMUM,1.83981
866,lsun,3556,0.1,0.1,3,16,0,24,0,923,104,1,OPTIMUM,0.10298,0.9556,1.08449,OPTIMUM,0.10726,0.85897,5.22659,6.31108,OPTIMUM,1.81457
867,lsun,3556,0.1,0.1,5,16,0,24,0,923,104,1,OPTIMUM,0.10372,0.97992,1.12197,OPTIMUM,0.10614,0.86961,5.27533,6.3973,OPTIMUM,1.84953
868,lsun,3556,0.1,0.25,1,42,0,58,0,923,104,1,OPTIMUM,0.10227,0.84926,0.98978,OPTIMUM,0.10772,1.55045,3.27714,4.26692,OPTIMUM,2.39971
869,lsun,3556,0.1,0.25,2,42,0,58,0,923,104,1,OPTIMUM,0.10515,0.84395,0.97463,OPTIMUM,0.10887,1.51617,3.2533,4.22793,OPTIMUM,2.36012
870,lsun,3556,0.1,0.25,3,42,0,58,0,923,104,1,OPTIMUM,0.10179,0.85415,1.00034,OPTIMUM,0.10778,1.55828,3.30609,4.30643,OPTIMUM,2.41243
871,lsun,3556,0.1,0.25,5,42,0,58,0,923,104,1,OPTIMUM,0.10227,0.85127,0.99358,OPTIMUM,0.10699,1.5399,3.26306,4.25664,OPTIMUM,2.39117
872,lsun,3556,0.1,0.5,1,79,0,121,0,923,104,1,OPTIMUM,0.10389,0.26796,0.41165,OPTIMUM,0.10946,0.80564,1.35352,1.76517,OPTIMUM,1.0736
873,lsun,3556,0.1,0.5,2,79,0,121,0,923,104,1,OPTIMUM,0.10388,0.26845,0.41217,OPTIMUM,0.10695,0.80152,1.34754,1.75971,OPTIMUM,1.06997
874,lsun,3556,0.1,0.5,3,79,0,121,0,923,104,1,OPTIMUM,0.10702,0.27332,0.41817,OPTIMUM,0.11116,0.80966,1.36581,1.78398,OPTIMUM,1.08298
875,lsun,3556,0.1,0.5,5,79,0,121,0,923,104,1,OPTIMUM,0.10496,0.26741,0.41603,OPTIMUM,0.10863,0.7933,1.34817,1.7642,OPTIMUM,1.06071
876,lsun,3556,0.1,0.7,1,113,0,167,0,923,104,1,OPTIMUM,0.10449,0.2809,0.42163,OPTIMUM,0.10835,0.74022,1.31056,1.73219,OPTIMUM,1.02112
877,lsun,3556,0.1,0.7,2,113,0,167,0,923,104,1,OPTIMUM,0.10396,0.26973,0.41313,OPTIMUM,0.11019,0.73637,1.32072,1.73385,OPTIMUM,1.0061
878,lsun,3556,0.1,0.7,3,113,0,167,0,923,104,1,OPTIMUM,0.10522,0.26691,0.41265,OPTIMUM,0.10731,0.74208,1.30574,1.71839,OPTIMUM,1.00899
879,lsun,3556,0.1,0.7,5,113,0,167,0,923,104,1,OPTIMUM,0.10254,0.26867,0.40838,OPTIMUM,0.1124,0.73993,1.30986,1.71824,OPTIMUM,1.0086
880,lsun,3556,0.1,1,1,171,0,229,0,923,104,1,OPTIMUM,0.10534,0.21738,0.35948,OPTIMUM,0.11866,0.95546,1.52264,1.88212,OPTIMUM,1.17284
881,lsun,3556,0.1,1,2,171,0,229,0,923,104,1,OPTIMUM,0.10732,0.22007,0.367,OPTIMUM,0.10764,0.9529,1.50276,1.86976,OPTIMUM,1.17297
882,lsun,3556,0.1,1,3,171,0,229,0,923,104,1,OPTIMUM,0.1036,0.22281,0.36815,OPTIMUM,0.10789,0.95988,1.50939,1.87754,OPTIMUM,1.18269
883,lsun,3556,0.1,1,5,171,0,229,0,923,104,1,OPTIMUM,0.10553,0.22943,0.37518,OPTIMUM,0.111,0.96113,1.51186,1.88704,OPTIMUM,1.19056
884,lsun,3556,0.1,1.5,1,252,0,348,0,923,104,1,OPTIMUM,0.10513,0.24516,0.39372,OPTIMUM,0.10686,0.12947,0.66135,1.05507,OPTIMUM,0.37463
885,lsun,3556,0.1,1.5,2,252,0,348,0,923,104,1,OPTIMUM,0.10631,0.24414,0.39016,OPTIMUM,0.10794,0.13336,0.67272,1.06288,OPTIMUM,0.3775
886,lsun,3556,0.1,1.5,3,252,0,348,0,923,104,1,OPTIMUM,0.10866,0.23985,0.37587,OPTIMUM,0.10669,0.13807,0.66772,1.04359,OPTIMUM,0.37792
887,lsun,3556,0.1,1.5,5,252,0,348,0,923,104,1,OPTIMUM,0.10472,0.23932,0.38097,OPTIMUM,0.10625,0.13697,0.66554,1.04651,OPTIMUM,0.37629
888,lsun,3556,0.1,1.75,1,284,0,416,0,923,104,1,OPTIMUM,0.10696,0.24557,0.39434,OPTIMUM,0.10823,0.12508,0.6488,1.04314,OPTIMUM,0.37065
889,lsun,3556,0.1,1.75,2,284,0,416,0,923,104,1,OPTIMUM,0.1078,0.24034,0.39168,OPTIMUM,0.10759,0.12995,0.66442,1.0561,OPTIMUM,0.37029
890,lsun,3556,0.1,1.75,3,284,0,416,0,923,104,1,OPTIMUM,0.10641,0.24303,0.385,OPTIMUM,0.10707,0.12133,0.65069,1.03569,OPTIMUM,0.36436
891,lsun,3556,0.1,1.75,5,284,0,416,0,923,104,1,OPTIMUM,0.1091,0.23975,0.37824,OPTIMUM,0.1064,0.12809,0.65792,1.03616,OPTIMUM,0.36784
892,lsun,3556,0.1,2,1,322,0,478,0,923,104,1,OPTIMUM,0.10655,0.1819,0.32666,OPTIMUM,0.10646,0.11838,0.64642,0.97308,OPTIMUM,0.30028
893,lsun,3556,0.1,2,2,322,0,478,0,923,104,1,OPTIMUM,0.10732,0.19017,0.32522,OPTIMUM,0.10835,0.12557,0.653,0.97822,OPTIMUM,0.31574
894,lsun,3556,0.1,2,3,322,0,478,0,923,104,1,OPTIMUM,0.10593,0.18011,0.31311,OPTIMUM,0.10691,0.11712,0.64741,0.96052,OPTIMUM,0.29723
895,lsun,3556,0.1,2,5,322,0,478,0,923,104,1,OPTIMUM,0.10626,0.18609,0.33064,OPTIMUM,0.10614,0.12281,0.6536,0.98424,OPTIMUM,0.3089
896,seeds,3556,0.1,0.1,1,4,0,17,0,896,67,0.708128538,OPTIMUM,0.11399,0.0911,0.23133,OPTIMUM,0.12557,0.57275,3.18039,3.41172,OPTIMUM,0.66385
897,seeds,3556,0.1,0.1,2,4,0,17,0,896,67,0.708128538,OPTIMUM,0.11177,0.09146,0.23021,OPTIMUM,0.12,0.5214,3.11977,3.34998,OPTIMUM,0.61286
898,seeds,3556,0.1,0.1,3,4,0,17,0,896,67,0.708128538,OPTIMUM,0.11428,0.0924,0.23137,OPTIMUM,0.12426,0.48605,3.08349,3.31486,OPTIMUM,0.57845
899,seeds,3556,0.1,0.1,5,4,0,17,0,896,67,0.708128538,OPTIMUM,0.11323,0.09548,0.23863,OPTIMUM,0.1186,0.4836,3.09442,3.33305,OPTIMUM,0.57908
900,seeds,3556,0.1,0.25,1,8,0,44,0,971,60,0.773674065,OPTIMUM,0.11256,0.24806,0.38951,OPTIMUM,0.11865,0.75715,2.02055,2.41006,OPTIMUM,1.00521
901,seeds,3556,0.1,0.25,2,8,0,44,0,971,60,0.773674065,OPTIMUM,0.11541,0.24896,0.38425,OPTIMUM,0.12004,0.75624,2.01779,2.40204,OPTIMUM,1.0052
902,seeds,3556,0.1,0.25,3,8,0,44,0,971,60,0.773674065,OPTIMUM,0.11403,0.24344,0.3774,OPTIMUM,0.12086,0.79433,2.07887,2.45627,OPTIMUM,1.03777
903,seeds,3556,0.1,0.25,5,8,0,44,0,971,60,0.773674065,OPTIMUM,0.1202,0.24969,0.39922,OPTIMUM,0.12205,0.78701,2.06123,2.46045,OPTIMUM,1.0367
904,seeds,3556,0.1,0.5,1,19,0,86,0,1013,21,0.838216428,OPTIMUM,0.11221,0.5127,0.65142,OPTIMUM,0.12097,0.97328,2.18288,2.8343,OPTIMUM,1.48598
905,seeds,3556,0.1,0.5,2,19,0,86,0,1013,21,0.838216428,OPTIMUM,0.11221,0.50977,0.6434,OPTIMUM,0.11796,0.9763,2.1828,2.8262,OPTIMUM,1.48607
906,seeds,3556,0.1,0.5,3,19,0,86,0,1013,21,0.838216428,OPTIMUM,0.11089,0.50955,0.65015,OPTIMUM,0.11957,0.9604,2.15699,2.80714,OPTIMUM,1.46995
907,seeds,3556,0.1,0.5,5,19,0,86,0,1013,21,0.838216428,OPTIMUM,0.11661,0.51149,0.64858,OPTIMUM,0.11992,0.96572,2.16187,2.81045,OPTIMUM,1.47721
908,seeds,3556,0.1,0.7,1,32,0,115,0,1083,18,0.889044108,OPTIMUM,0.11257,0.41992,0.55293,OPTIMUM,0.12062,0.78888,1.90327,2.4562,OPTIMUM,1.2088
909,seeds,3556,0.1,0.7,2,32,0,115,0,1083,18,0.889044108,OPTIMUM,0.11389,0.42036,0.56421,OPTIMUM,0.12257,0.78805,1.90514,2.46935,OPTIMUM,1.20841
910,seeds,3556,0.1,0.7,3,32,0,115,0,1083,18,0.889044108,OPTIMUM,0.11507,0.42403,0.56732,OPTIMUM,0.12016,0.78216,1.91221,2.47953,OPTIMUM,1.20619
911,seeds,3556,0.1,0.7,5,32,0,115,0,1083,18,0.889044108,OPTIMUM,0.11281,0.42353,0.56108,OPTIMUM,0.12197,0.74851,1.87228,2.43336,OPTIMUM,1.17204
912,seeds,3556,0.1,1,1,52,0,157,1,1058,18,0.929846171,OPTIMUM,0.11798,1.89563,2.04025,OPTIMUM,0.1205,0.84012,1.64397,3.68422,OPTIMUM,2.73575
913,seeds,3556,0.1,1,2,51,1,158,0,1154,12,0.849689279,OPTIMUM,0.11099,3.70933,3.84733,OPTIMUM,0.12218,1.24268,2.03429,5.88162,OPTIMUM,4.95201
914,seeds,3556,0.1,1,3,51,1,158,0,1154,12,0.849689279,OPTIMUM,0.11346,3.70734,3.84822,OPTIMUM,0.12435,1.23749,2.0358,5.88402,OPTIMUM,4.94483
915,seeds,3556,0.1,1,5,51,1,158,0,1154,12,0.849689279,OPTIMUM,0.11273,3.70107,3.84206,OPTIMUM,0.11914,1.23629,2.03287,5.87493,OPTIMUM,4.93736
916,seeds,3556,0.1,1.5,1,88,1,223,3,1058,20,0.916654302,OPTIMUM,0.11269,36.10344,36.24843,OPTIMUM,0.12001,0.31997,0.86774,37.11617,OPTIMUM,36.42341
917,seeds,3556,0.1,1.5,2,87,2,224,2,1058,20,0.930052203,OPTIMUM,0.11427,51.35119,51.48804,OPTIMUM,0.12129,0.34495,0.90665,52.39469,OPTIMUM,51.69614
918,seeds,3556,0.1,1.5,3,87,2,224,2,1058,18,0.957451455,OPTIMUM,0.11314,146.04835,146.19102,OPTIMUM,0.1203,0.39604,0.96348,147.1545,OPTIMUM,146.44439
919,seeds,3556,0.1,1.5,5,87,2,224,2,1058,20,0.930052203,OPTIMUM,0.11253,170.70763,170.84335,OPTIMUM,0.12224,0.34846,0.91425,171.7576,OPTIMUM,171.05609
920,seeds,3556,0.1,1.75,1,105,2,258,2,1058,20,0.930052203,OPTIMUM,0.12217,21.68125,21.82435,OPTIMUM,0.12443,0.27963,0.78808,22.61243,OPTIMUM,21.96088
921,seeds,3556,0.1,1.75,2,105,2,258,2,1058,20,0.930052203,OPTIMUM,0.11399,26.28926,26.42581,OPTIMUM,0.12296,0.29412,0.81189,27.2377,OPTIMUM,26.58338
922,seeds,3556,0.1,1.75,3,105,2,258,2,1058,20,0.930052203,OPTIMUM,0.1175,92.23364,92.38465,OPTIMUM,0.11979,0.30212,0.81146,93.19611,OPTIMUM,92.53576
923,seeds,3556,0.1,1.75,5,105,2,258,2,1058,20,0.930052203,OPTIMUM,0.11454,58.14247,58.28888,OPTIMUM,0.11875,0.27336,0.78704,59.07592,OPTIMUM,58.41583
924,seeds,3556,0.1,2,1,123,4,291,2,1058,20,0.930052203,OPTIMUM,0.11384,46.71262,46.85768,OPTIMUM,0.12333,0.19811,0.57009,47.42777,OPTIMUM,46.91073
925,seeds,3556,0.1,2,2,123,4,291,2,1058,20,0.930052203,OPTIMUM,0.11437,95.99935,96.13792,OPTIMUM,0.12391,0.20637,0.59199,96.72991,OPTIMUM,96.20572
926,seeds,3556,0.1,2,3,123,4,291,2,1058,20,0.930052203,OPTIMUM,0.11535,150.38112,150.5266,OPTIMUM,0.12178,0.20417,0.58243,151.10903,OPTIMUM,150.58529
927,seeds,3556,0.1,2,5,123,4,291,2,1058,20,0.930052203,OPTIMUM,0.11671,165.61341,165.75217,OPTIMUM,0.12023,0.20069,0.58047,166.33264,OPTIMUM,165.8141
928,spam,3556,0.1,0.1,1,200,42,90,128,2408,5,0.040831832,SATISFIABLE,10.25004,900.07401,912.26729,OPTIMUM,10.09263,862.00064,928.60356,1840.87085,SATISFIABLE,1762.07465
929,spam,3556,0.1,0.1,2,176,66,176,42,2430,20,0.337881554,SATISFIABLE,10.2745,900.04824,911.72189,OPTIMUM,10.0191,384.09501,451.49409,1363.21598,SATISFIABLE,1284.14325
930,spam,3556,0.1,0.1,3,185,57,176,42,2429,0,0.412809336,SATISFIABLE,10.55037,900.07494,912.53244,OPTIMUM,10.0269,400.29687,479.37456,1391.907,SATISFIABLE,1300.37181
931,spam,3556,0.1,0.1,5,144,98,153,65,2432,16,0.030049795,SATISFIABLE,10.17242,900.06946,911.64311,OPTIMUM,10.0881,610.32167,677.41448,1589.05759,SATISFIABLE,1510.39113
932,spam,3556,0.1,0.25,1,481,127,342,200,2432,6,0.406663288,SATISFIABLE,10.19986,900.07015,912.29914,OPTIMUM,10.05222,282.20513,321.90347,1234.20261,SATISFIABLE,1182.27528
933,spam,3556,0.1,0.25,2,480,128,395,147,2432,0,0.440856095,SATISFIABLE,10.19799,900.07374,912.30582,OPTIMUM,10.05559,369.34859,409.16234,1321.46816,SATISFIABLE,1269.42233
934,spam,3556,0.1,0.25,3,451,157,408,134,2428,3,0.430569374,SATISFIABLE,10.39536,900.04891,912.48411,OPTIMUM,9.90465,282.2457,321.5065,1233.99061,SATISFIABLE,1182.29461
935,spam,3556,0.1,0.25,5,420,188,379,163,2428,6,0.347716459,SATISFIABLE,10.45816,900.08008,912.56435,OPTIMUM,10.19187,325.13771,364.57741,1277.14176,SATISFIABLE,1225.21779
936,spam,3556,0.1,0.5,1,988,224,647,441,2432,11,0.409128086,SATISFIABLE,10.39171,900.05962,912.4233,OPTIMUM,10.76611,321.1973,360.73204,1273.15534,SATISFIABLE,1221.25692
937,spam,3556,0.1,0.5,2,958,254,667,421,2432,24,0.415054597,SATISFIABLE,10.41613,900.06005,912.54799,OPTIMUM,10.52059,204.0878,242.86032,1155.40831,SATISFIABLE,1104.14785
938,spam,3556,0.1,0.5,3,978,234,832,256,2429,0,0.511596153,SATISFIABLE,10.31133,900.05645,911.79865,OPTIMUM,10.16132,197.18835,235.28279,1147.08144,SATISFIABLE,1097.2448
939,spam,3556,0.1,0.5,5,984,228,776,312,2432,4,0.550559862,SATISFIABLE,10.47503,900.08413,912.60115,OPTIMUM,10.10156,248.26992,286.47033,1199.07148,SATISFIABLE,1148.35405
940,spam,3556,0.1,0.7,1,1363,349,499,1009,2432,17,0.122994171,SATISFIABLE,10.30666,900.0795,912.45744,OPTIMUM,10.10562,212.10159,250.28827,1162.74571,SATISFIABLE,1112.18109
941,spam,3556,0.1,0.7,2,923,789,806,702,2432,2,0.038049434,SATISFIABLE,10.21685,900.08271,911.79285,OPTIMUM,10.01617,216.90863,266.73364,1178.52649,SATISFIABLE,1116.99134
942,spam,3556,0.1,0.7,3,1213,499,1108,400,2432,2,0.418190046,SATISFIABLE,10.25168,900.08275,911.79022,OPTIMUM,10.13753,236.53518,274.86512,1186.65534,SATISFIABLE,1136.61793
943,spam,3556,0.1,0.7,5,1055,657,912,596,2430,17,0.198462304,SATISFIABLE,10.60588,900.0834,912.70438,OPTIMUM,10.16869,153.76444,191.70273,1104.40711,SATISFIABLE,1053.84784
944,spam,3556,0.1,1,1,1804,615,1509,673,2432,0,0.433513874,SATISFIABLE,10.20419,900.07626,912.35,OPTIMUM,10.37374,120.34926,159.15551,1071.50551,SATISFIABLE,1020.42552
